remote_id	brokerage_id	sid	r	q	p	n	percentage
3591595	9461	141	11	7	2542	Seats 1-7. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/26/2019	14
3591594	9461	141	10	7	2626	Seats 1-7. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/26/2019	14
3591589	9461	140	7	8	2682	Seats 16-23. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/26/2019	14
277724823	109	147	7	4	2703	XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets. World Series Home Game 4. Round 4 Home Game 4.. Ready to ship by 10/28/2019	15
3591593	9461	141	5	8	2849	Seats 1-8. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/26/2019	14
3591579	9461	111	3	6	2961	Seats 5-10. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/26/2019	14
3591578	9461	111	2	6	3017	Seats 5-10. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/26/2019	14
113639369	9210	114	18	4	3067	Ready to ship by 10/29/2019.	13
3591586	9461	140	2	6	3129	Seats 1-6. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/26/2019	14
112579727	413	114	9	2	3244	Seats 3-4. TMX XFER. Ready to ship by 10/25/2019	14
1565581	203	233	6	4	3285	Seats 13-16. TM MOBILE XFER. Ready to ship by 10/26/2019	14
3591585	9461	140	1	8	3296	Seats 5-12. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/26/2019	14
3591569	9461	40	6	3	3352	Seats 5-7. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/26/2019	14
3591572	9461	40	5	7	3464	Seats 1-7. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/26/2019	14
112579751	413	120	12	2	3488	Seats 13-14. TMX XFER. Ready to ship by 10/25/2019	14
3591571	9461	40	4	6	3576	Seats 1-6. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/26/2019	14
116839934	9207	429	3	2	3589	Seats 6-7. Mobile Entry. Scan your tickets from your mobile phone for this event. Do not print these tickets.  MOBILEQR. Ready to ship by 10/28/2019	14
3591567	9461	11	3	3	3743	Seats 5-7. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/26/2019	14
3591576	9461	113	2	10	3911	Seats 1-10. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/26/2019	14
3591565	9461	36	9	6	4022	Seats 3-8. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/26/2019	14
277724880	109	142	1	4	4025	XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets. World Series Home Game 4. Round 4 Home Game 4.. Ready to ship by 10/28/2019	15
82144274	9197	226	5	3	4068	xfer Actual 5th row of section. Behind home plate. Padded seats. Priority Entry. Stadium Club Access.. Ready to ship by 10/27/2019	13
3591564	9461	14	2	4	4134	Seats 9-12. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/26/2019	14
3591563	9461	13	2	2	4190	Seats 11-12. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/26/2019	14
3591554	9461	228	6	5	4246	Seats 11-15. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/26/2019	14
3591555	9461	229	5	4	4273	Seats 5-8. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/26/2019	14
3591557	9461	230	2	2	4329	Seats 15-16. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/26/2019	14
3591556	9461	230	1	7	4413	Seats 11-17. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/26/2019	14
3591575	9461	131	11	8	4469	Seats 7-14. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/26/2019	14
112579739	413	133	2	4	4568	Seats 13-16. TMX XFER. Ready to ship by 10/25/2019	14
3591562	9461	34	11	2	4581	Seats 1-2. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/26/2019	14
3591560	9461	18	8	4	4693	Seats 5-8. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/26/2019	14
113639381	9210	118	18	4	4724	Ready to ship by 10/29/2019.	13
3591553	9461	126	6	4	4749	Seats 7-10. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/26/2019	14
86108640	9092	125	6	2	5085	Seats 11-12. mobileqr	13
1000044997	9521	220	PACKAGE	6	5980	Seats 1-24. Terrace Club Fan Package includes a game ticket with VIP amenities in Terrace Club sections 220 thru 231 featuring access to the Infiniti Club with upscale food/beverage options, lounge areas, TVs, padded seats and more (orders of three or more may be split) | $25 food/beverage/merchandise credit included with each ticket | Atlanta Braves Playoff gift item (1 per person) | Parking pass (1 per order) | Ticket upgrades available upon request |. Ready to ship by 10/23/2019	14
1000045041	9521	34	PACKAGE	6	6441	Seats 1-24. Visiting Team Dugout Infield Fan Package includes a game ticket in Dugout Infield sections 31 thru 34 behind the visitors dugout (orders of three or more may be split) | $25 food/beverage credit included with each ticket | Visiting Team Playoff gift item (1 per person) | Parking pass (1 per order) | Ticket upgrades available upon request |. Ready to ship by 10/23/2019	14
1000045019	9521	35	PACKAGE	6	6595	Seats 1-24. Dugout Infield Fan Package includes a game ticket in Dugout Infield sections 16 thru 35 (orders of three or more may be split) | $25 food/beverage/merchandise credit included with each ticket | Atlanta Braves Playoff gift item (1 per person) | Parking pass (1 per order) | Ticket upgrades available upon request |. Ready to ship by 10/23/2019	14
1000045030	9521	17	PACKAGE	6	6595	Seats 1-24. Braves Dugout Infield Fan Package includes a game ticket in Dugout Infield sections 17 thru 21 behind the Braves dugout (orders of three or more may be split) | $25 food/beverage credit included with each ticket | Atlanta Braves Playoff gift item (1 per person) | Parking pass (1 per order) | Ticket upgrades available upon request |. Ready to ship by 10/23/2019	14
491614	9521	STANDARD HOTEL	PACKAGE	4	7217	Seats 21-24. Standard Hotel Package includes 2 nights at a 4-Star property near the venue (check-in day before game, check-out day after game) | Game ticket in Dugout Infield sections 16 thru 35 (orders of three or more may be split) | $25 food/beverage credit included with each ticket | Atlanta Braves Playoff gift item (1 per person)  | Ticket upgrades - additional hotel nights or specific days may be obtainable upon request | Rate is based on double occupancy | Orders for a quantity of one are subject to an additional charge |. Ready to ship by 10/23/2019	14
1000045008	9521	130	PACKAGE	6	7832	Seats 1-24. Executive Seats VIP Package includes a game ticket with VIP amenities in Executive Seat sections 122 thru 130 featuring access to the exclusive Delta Sky360 Club with all-inclusive food, beer and wine, in-seat service, wide padded seats and more (orders of three or more may be split) | $25 food/beverage/merchandise credit included with each ticket | Atlanta Braves Playoff gift item (1 per person) | Parking pass (1 per order) | Ticket upgrades available upon request |. Ready to ship by 10/23/2019	14
491632	9521	DELUXE HOTEL	PACKAGE	4	8659	Seats 21-24. Deluxe Hotel Package includes 2 nights at a 4-Star property near the venue (check-in day before game, check-out day after game) | Roundtrip airport transfers | Game ticket with VIP amenities in Executive Seat sections 122 thru 130 featuring access to the exclusive Delta Sky360 Club with all-inclusive food, beer and wine, in-seat service, wide padded seats and more (orders of three or more may be split) | $25 food/beverage credit included with each ticket | Atlanta Braves Playoff gift item (1 per person) | Ticket upgrades - additional hotel nights or specific days may be obtainable upon request | Rate is based on double occupancy | Orders for a quantity of one are subject to an additional charge |. Ready to ship by 10/23/2019	14
1051118	83	341	9	3	509	Seats 5-7. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1051134	83	411	10	14	509	Seats 11-24. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1051170	83	317	8	3	539	Seats 10-12. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1051114	83	340	7	2	545	Seats 16-17. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1051202	83	323	10	7	583	Seats 7-13. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1051198	83	322	9	12	623	Seats 9-20. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1050313	83	316	4	4	625	Seats 1-4. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
113342313	404	329	7	2	630	Seats 16-17. XFER MOBILE ENTRY TMX. Ready to ship by 10/21/2019	15
1051290	83	144	24	8	645	Seats 1-8. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1050459	83	343	6	4	651	Seats 19-22. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
3siteEntry0001903972017	416	5	3	700	electronic transfer	17.647
1051194	83	322	8	10	705	Seats 11-20. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1051286	83	144	22	13	710	Seats 1-13. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1051166	83	315	3	6	711	Seats 9-14. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1051278	83	155	12	5	712	Seats 3-7. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
113639232	9210	412	9	8	738	Ready to ship by 10/21/2019.	13
1051298	83	145	22	19	741	Seats 1-19. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1050309	83	316	3	8	754	Seats 13-20. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1051294	83	145	11	3	759	Seats 12-14. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1050333	83	324	3	3	763	Seats 13-15. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1051190	83	320	6	8	786	Seats 5-12. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1051274	83	155	11	4	805	Seats 3-6. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1051162	83	435	8	6	817	Seats 19-24. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
113639244	9210	417	9	8	820	Ready to ship by 10/21/2019.	13
277724247	109	340	3	2	834	XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets. World Series Home Game 1. Round 4 Home Game 1.. Ready to ship by 10/20/2019	15
1051266	83	151	20	13	837	Seats 1-13. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
3607331	9461	BDELTA	P6	1	838	Seat 14. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/18/2019	14
7siteEntry0001266136304	431	1	2	840	aisle, electronic transfer. Seats 1-2. 	17.647
1050305	83	316	2	3	841	Seats 19-21. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1050113	83	313	4	6	865	Seats 1-6. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1565558	203	239	1	4	865	Seats 1-4. TM MOBILE XFER. Ready to ship by 10/18/2019	14
1049403	83	148	5	2	867	Seats 5-6. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1051302	83	146	18	17	870	Seats 4-20. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
116934490	404	147	17	8	879	Seats 9-16. XFER MOBILE ENTRY TMX. Ready to ship by 10/21/2019	15
113639256	9210	420	9	8	901	Ready to ship by 10/21/2019.	13
277724248	109	312	3	3	909	XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets. World Series Home Game 1. Round 4 Home Game 1.. Ready to ship by 10/20/2019	15
1049411	83	149	5	2	928	Seats 1-2. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1051330	83	151	17	15	934	Seats 1-15. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1051122	83	343	3	4	936	Seats 19-22. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
116839953	9207	330	6	4	943	Seats 3-6. Mobile Entry. Scan your tickets from your mobile phone for this event. Do not print these tickets.  MOBILEQR. Ready to ship by 10/20/2019	14
1051262	83	151	8	5	944	Seats 9-13. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1050345	83	329	3	2	949	Seats 3-4. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1049419	83	150	5	2	989	Seats 1-2. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1049387	83	146	8	3	991	Seats 8-10. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1051338	83	152	15	4	999	Seats 12-15. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
277724818	109	144	12	2	1001	XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets. World Series Home Game 1. Round 4 Home Game 1.. Ready to ship by 10/20/2019	15
113639269	9210	426	9	8	1011	Ready to ship by 10/21/2019.	13
1051378	83	112	11	3	1020	Seats 14-16. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1051491	83	116	20	7	1020	Seats 13-19. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
277723980	109	431	2	2	1035	XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets. World Series Home Game 1. Round 4 Home Game 1.. Ready to ship by 10/20/2019	15
1051154	83	417	3	3	1037	Seats 17-19. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1051334	83	152	8	6	1038	Seats 6-11. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1050357	83	340	2	9	1044	Seats 1-9. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1049415	83	150	4	2	1049	Seats 21-22. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
3siteEntry0000496235872	240	4	2	1100	electronic transfer	17.647
1049431	83	151	4	2	1110	Seats 3-4. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1049383	83	146	7	4	1131	Seats 9-12. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1565527	203	215	12	6	1133	Seats 9-14. TM MOBILE XFER. Ready to ship by 10/18/2019	14
3591291	9461	312	5	4	1139	Seats 1-4. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/18/2019	14
3591294	9461	340	3	6	1156	Seats 12-17. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/18/2019	14
1049107	83	112	6	4	1162	Seats 1-4. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
3591293	9461	340	2	8	1168	Seats 10-17. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/18/2019	14
1049435	83	152	7	9	1177	Seats 7-15. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
3591296	9461	341	1	6	1178	Seats 1-6. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/18/2019	14
3591289	9461	317	6	12	1184	Seats 5-16. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/18/2019	14
3591310	9461	431	4	19	1195	Seats 1-19. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/18/2019	14
277724041	109	316	2	3	1208	XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets. World Series Home Game 1. Round 4 Home Game 1.. Ready to ship by 10/20/2019	15
3591300	9461	422	2	6	1212	Seats 1-6. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/18/2019	14
113639281	9210	315	9	8	1213	Ready to ship by 10/21/2019.	13
113639342	9210	154	25	8	1213	Ready to ship by 10/21/2019.	13
3591304	9461	426	3	12	1229	Seats 15-26. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/18/2019	14
1049407	83	149	3	11	1232	Seats 12-22. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1051370	83	107	5	4	1233	Seats 17-20. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
277724817	109	147	7	4	1237	XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets. World Series Home Game 1. Round 4 Home Game 1.. Ready to ship by 10/20/2019	15
1051234	83	210	11	11	1239	Seats 3-13. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
3591303	9461	426	2	16	1245	Seats 7-22. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/18/2019	14
3591311	9461	433	1	15	1257	Seats 1-15. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/18/2019	14
84724058	9335	317	2	4	1260	Seats 9-12. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/20/2019	13
1051406	83	10	10	4	1285	Seats 13-16. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
3591271	9461	325	5	3	1285	Seats 15-17. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/18/2019	14
84275401	2388	153	14	2	1289	Mobile ticket: Scan your tickets from your mobile phone for this event. Do not print these tickets. MOBILEQR. Ready to ship by 10/21/2019	13
3591274	9461	327	5	8	1296	Seats 3-10. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/18/2019	14
1049103	83	112	5	8	1305	Seats 5-12. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
3591277	9461	330	4	8	1307	Seats 5-12. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/18/2019	14
1051382	83	140	5	4	1315	Seats 1-4. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
3591273	9461	327	4	5	1318	Seats 5-9. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/18/2019	14
113639293	9210	317	9	8	1333	Ready to ship by 10/21/2019.	13
113639305	9210	211	15	8	1333	Ready to ship by 10/21/2019.	13
3591265	9461	324	3	4	1335	Seats 1-4. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/18/2019	14
3591279	9461	331	2	9	1351	Seats 1-9. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/18/2019	14
1049652	83	154	2	3	1353	Seats 22-24. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
3591262	9461	322	2	4	1374	Seats 1-4. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/18/2019	14
1048877	83	112	4	8	1375	Seats 1-8. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
3591270	9461	325	2	4	1386	Seats 11-14. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/18/2019	14
1050057	83	215	8	2	1387	Seats 17-18. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
84275377	2388	239	10	5	1396	Mobile ticket: Scan your tickets from your mobile phone for this event. Do not print these tickets. MOBILEQR. Ready to ship by 10/21/2019	13
3591286	9461	329	2	4	1397	Seats 6-9. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/18/2019	14
1051230	83	210	6	10	1415	Seats 3-12. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
3591288	9461	330	1	4	1419	Seats 3-6. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/18/2019	14
1051503	83	237	8	14	1424	Seats 1-14. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
2siteEntry0000327412967	112	11	2	1435	electronic transfer. Seats 12-13. 	17.647
3591281	9461	333	1	8	1436	Seats 5-12. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/18/2019	14
113639317	9210	213	15	8	1453	Ready to ship by 10/21/2019.	13
1049708	83	214	7	5	1470	Seats 13-17. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
3591268	9461	325	1	6	1480	Seats 11-16. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/18/2019	14
1049371	83	137	4	13	1493	Seats 1-13. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
113639329	9210	215	15	8	1502	Ready to ship by 10/21/2019.	13
85818945	2388	111	16	4	1503	Mobile ticket: Scan your tickets from your mobile phone for this event. Do not print these tickets. MOBILEQR. Ready to ship by 10/21/2019	13
3591285	9461	328	6	11	1509	Seats 7-17. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/18/2019	14
1049141	83	114	6	6	1519	Seats 17-22. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
3591249	9461	243	3	9	1536	Seats 1-9. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/18/2019	14
1051402	83	11	13	6	1543	Seats 5-10. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
1050053	83	215	6	5	1553	Seats 12-16. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
116839942	9207	431	2	2	1575	Seats 10-11. Mobile Entry. Scan your tickets from your mobile phone for this event. Do not print these tickets.  MOBILEQR. Ready to ship by 10/20/2019	14
1051238	83	212	5	18	1584	Seats 1-18. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/18/2019	14
3591247	9461	242	2	9	1592	Seats 1-9. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/18/2019	14
